datetime	T	RH	WS	SOL	RAIN	PRESS
2018-09-29 02:45:00	4.559	94.900	0.210	0.000	0.000	1026.000
2018-09-29 03:00:00	4.432	95.600	0.280	0.000	0.000	1026.000
2018-09-29 03:15:00	4.490	95.700	0.350	0.000	0.000	1025.000
2018-09-29 03:30:00	4.410	95.500	0.270	0.000	0.000	1025.000
2018-09-29 03:45:00	4.274	96.300	0.320	0.000	0.000	1025.000
2018-09-29 04:00:00	4.143	96.300	0.170	0.000	0.000	1025.000
2018-09-29 04:15:00	3.860	96.900	0.240	0.000	0.000	1025.000
2018-09-29 04:30:00	3.732	96.900	0.260	0.000	0.000	1025.000
2018-09-29 04:45:00	3.620	97.000	0.300	0.000	0.000	1024.000
2018-09-29 05:00:00	3.457	97.100	0.310	0.000	0.000	1024.000
2018-09-29 05:15:00	3.384	96.900	0.320	0.000	0.000	1024.000
2018-09-29 05:30:00	3.474	96.700	0.430	0.000	0.000	1024.000
2018-09-29 05:45:00	3.382	97.000	0.330	0.000	0.000	1024.000
2018-09-29 06:00:00	3.518	96.600	0.560	0.000	0.000	1024.000
2018-09-29 06:15:00	3.471	96.600	0.600	0.000	0.000	1024.000
2018-09-29 06:30:00	3.355	96.400	0.400	0.000	0.000	1024.000
2018-09-29 06:45:00	3.127	96.800	0.340	0.000	0.000	1024.000
2018-09-29 07:00:00	2.916	96.900	0.240	0.000	0.000	1024.000
2018-09-29 07:15:00	2.744	97.300	0.250	0.010	0.000	1024.000
2018-09-29 07:30:00	2.962	97.100	0.420	0.020	0.000	1024.000
2018-09-29 07:45:00	3.351	96.700	0.460	0.020	0.000	1024.000
2018-09-29 08:00:00	3.725	96.000	0.370	0.030	0.000	1024.000
2018-09-29 08:15:00	3.889	96.000	0.210	0.030	0.000	1024.000
2018-09-29 08:30:00	4.308	95.200	0.230	0.030	0.000	1024.000
2018-09-29 08:45:00	4.961	93.400	0.350	0.030	0.000	1023.000
2018-09-29 09:00:00	5.600	90.800	0.320	0.030	0.000	1023.000
2018-09-29 09:15:00	6.479	87.700	0.330	0.040	0.000	1023.000
2018-09-29 09:30:00	7.800	80.900	0.560	0.190	0.000	1023.000
2018-09-29 09:45:00	9.370	76.550	0.630	0.070	0.000	1023.000
2018-09-29 10:00:00	10.740	60.410	0.670	0.090	0.000	1023.000
2018-09-29 10:15:00	11.660	58.150	0.740	0.080	0.000	1022.000
2018-09-29 10:30:00	12.320	58.040	0.910	0.160	0.000	1022.000
2018-09-29 10:45:00	12.980	56.030	0.950	0.250	0.000	1022.000
2018-09-29 11:00:00	13.600	52.670	0.890	0.400	0.000	1022.000
2018-09-29 11:15:00	14.070	54.450	1.008	0.430	0.000	1022.000
2018-09-29 11:30:00	14.590	52.620	0.870	0.450	0.000	1022.000
2018-09-29 11:45:00	14.940	50.980	1.135	0.470	0.000	1022.000
2018-09-29 12:00:00	14.870	49.070	1.387	0.490	0.000	1022.000
2018-09-29 12:15:00	15.160	50.200	1.314	0.490	0.000	1021.000
2018-09-29 12:30:00	15.800	51.030	1.060	0.470	0.000	1021.000
2018-09-29 12:45:00	15.620	46.640	1.501	0.500	0.000	1021.000
2018-09-29 13:00:00	16.040	44.060	1.118	0.500	0.000	1021.000
2018-09-29 13:15:00	16.690	43.560	0.930	0.500	0.000	1020.000
2018-09-29 13:30:00	16.330	43.530	1.314	0.500	0.000	1020.000
2018-09-29 13:45:00	16.550	44.720	1.354	0.490	0.000	1020.000
2018-09-29 14:00:00	16.410	43.030	1.291	0.480	0.000	1020.000
2018-09-29 14:15:00	16.430	43.260	1.406	0.450	0.000	1019.000
2018-09-29 14:30:00	17.020	43.930	1.057	0.450	0.000	1019.000
2018-09-29 14:45:00	17.020	41.600	1.042	0.440	0.000	1019.000
2018-09-29 15:00:00	16.930	42.080	1.366	0.420	0.000	1019.000
2018-09-29 15:15:00	16.970	41.250	1.097	0.400	0.000	1019.000
2018-09-29 15:30:00	17.310	43.280	1.172	0.370	0.000	1018.000
2018-09-29 15:45:00	17.290	41.810	1.030	0.350	0.000	1018.000
2018-09-29 16:00:00	17.270	43.210	0.810	0.320	0.000	1018.000
2018-09-29 16:15:00	17.090	44.560	0.910	0.280	0.000	1018.000
2018-09-29 16:30:00	16.080	45.870	1.124	0.050	0.000	1017.000
2018-09-29 16:45:00	15.860	46.530	1.133	0.050	0.000	1017.000
2018-09-29 17:00:00	15.760	44.630	1.641	0.040	0.000	1017.000
2018-09-29 17:15:00	15.720	45.460	1.613	0.040	0.000	1017.000
2018-09-29 17:30:00	15.610	46.470	1.241	0.030	0.000	1017.000
2018-09-29 17:45:00	15.190	49.900	1.092	0.030	0.000	1017.000
2018-09-29 18:00:00	14.840	52.030	0.810	0.020	0.000	1017.000
2018-09-29 18:15:00	14.260	55.600	0.330	0.020	0.000	1017.000
2018-09-29 18:30:00	13.510	58.740	0.260	0.020	0.000	1017.000
2018-09-29 18:45:00	12.870	60.730	0.340	0.010	0.000	1017.000
2018-09-29 19:00:00	12.710	62.700	0.420	0.000	0.000	1017.000
2018-09-29 19:15:00	11.970	66.960	0.310	0.000	0.000	1017.000
2018-09-29 19:30:00	11.200	69.750	0.310	0.000	0.000	1017.000
2018-09-29 19:45:00	10.980	67.880	0.530	0.000	0.000	1016.000
2018-09-29 20:00:00	10.820	69.710	0.410	0.000	0.000	1016.000
2018-09-29 20:15:00	10.440	70.530	0.430	0.000	0.000	1016.000
2018-09-29 20:30:00	10.240	74.520	0.270	0.000	0.000	1016.000
2018-09-29 20:45:00	9.640	76.400	0.330	0.000	0.000	1016.000
2018-09-29 21:00:00	10.050	74.530	0.430	0.000	0.000	1016.000
2018-09-29 21:15:00	9.880	75.300	0.410	0.000	0.000	1016.000
2018-09-29 21:30:00	9.660	78.400	0.250	0.000	0.000	1016.000
2018-09-29 21:45:00	9.560	77.760	0.330	0.000	0.000	1016.000
2018-09-29 22:00:00	9.840	77.130	0.460	0.000	0.000	1015.000
2018-09-29 22:15:00	9.400	80.100	0.240	0.000	0.000	1015.000
2018-09-29 22:30:00	9.220	80.100	0.320	0.000	0.000	1015.000
2018-09-29 22:45:00	9.510	79.450	0.290	0.000	0.000	1015.000
2018-09-29 23:00:00	9.690	77.890	0.510	0.000	0.000	1015.000
2018-09-29 23:15:00	9.910	78.670	0.460	0.000	0.000	1015.000
2018-09-29 23:30:00	9.760	77.530	0.790	0.000	0.000	1015.000
2018-09-29 23:45:00	10.110	78.630	0.850	0.000	0.000	1015.000
2018-09-30 00:00:00	9.910	79.780	0.820	0.000	0.000	1015.000
2018-09-30 00:15:00	9.870	80.500	0.980	0.000	0.000	1015.000
2018-09-30 00:30:00	9.950	79.930	1.093	0.000	0.000	1015.000
2018-09-30 00:45:00	9.820	81.200	1.150	0.000	0.000	1014.000
2018-09-30 01:00:00	9.520	82.800	0.800	0.000	0.000	1014.000
2018-09-30 01:15:00	9.560	82.900	1.021	0.000	0.000	1014.000
2018-09-30 01:30:00	9.390	85.400	0.450	0.000	0.000	1014.000
2018-09-30 01:45:00	8.610	88.400	0.290	0.000	0.000	1014.000
2018-09-30 02:00:00	8.490	88.100	0.370	0.000	0.000	1014.000
2018-09-30 02:15:00	8.540	87.300	0.360	0.000	0.000	1014.000
2018-09-30 02:30:00	8.670	87.200	0.470	0.000	0.000	1014.000
2018-09-30 02:45:00	8.580	87.500	0.380	0.000	0.000	1014.000
2018-09-30 03:00:00	8.510	88.000	0.360	0.000	0.000	1013.000
2018-09-30 03:15:00	8.470	88.300	0.360	0.000	0.000	1013.000
2018-09-30 03:30:00	8.660	85.900	0.550	0.000	0.000	1013.000
2018-09-30 03:45:00	8.680	86.700	0.450	0.000	0.000	1013.000
2018-09-30 04:00:00	8.560	86.500	0.590	0.000	0.000	1013.000
2018-09-30 04:15:00	8.730	86.800	0.440	0.000	0.000	1013.000
2018-09-30 04:30:00	9.210	84.000	0.570	0.000	0.000	1013.000
2018-09-30 04:45:00	9.680	81.900	1.145	0.000	0.000	1013.000
2018-09-30 05:00:00	9.770	83.100	1.015	0.000	0.000	1013.000
2018-09-30 05:15:00	9.370	84.700	0.630	0.000	0.000	1013.000
2018-09-30 05:30:00	8.650	87.200	0.480	0.000	0.000	1013.000
2018-09-30 05:45:00	8.170	88.800	0.550	0.000	0.000	1013.000
2018-09-30 06:00:00	8.040	88.800	0.740	0.000	0.000	1013.000
2018-09-30 06:15:00	7.999	88.400	0.940	0.000	0.000	1013.000
2018-09-30 06:30:00	8.310	87.400	1.009	0.000	0.000	1012.000
2018-09-30 06:45:00	8.610	86.300	1.078	0.000	0.000	1012.000
2018-09-30 07:00:00	8.840	86.200	1.370	0.000	0.000	1012.000
2018-09-30 07:15:00	9.090	84.700	1.347	0.010	0.000	1012.000
2018-09-30 07:30:00	9.410	82.900	1.395	0.030	0.000	1012.000
2018-09-30 07:45:00	9.980	80.800	1.485	0.060	0.000	1012.000
2018-09-30 08:00:00	10.210	79.830	1.383	0.050	0.000	1012.000
2018-09-30 08:15:00	10.380	78.960	1.096	0.050	0.000	1013.000
2018-09-30 08:30:00	10.510	79.130	0.970	0.080	0.000	1012.000
2018-09-30 08:45:00	10.700	78.120	0.750	0.110	0.000	1012.000
2018-09-30 09:00:00	11.040	77.530	1.122	0.140	0.000	1012.000
2018-09-30 09:15:00	11.470	76.090	1.789	0.160	0.000	1012.000
2018-09-30 09:30:00	11.920	76.480	1.575	0.170	0.000	1012.000
2018-09-30 09:45:00	11.730	77.040	1.883	0.090	0.000	1012.000
2018-09-30 10:00:00	11.540	77.790	1.876	0.090	0.000	1013.000
2018-09-30 10:15:00	11.510	77.010	1.733	0.140	0.000	1013.000
2018-09-30 10:30:00	11.800	77.220	1.515	0.180	0.000	1013.000
2018-09-30 10:45:00	11.740	78.590	1.539	0.100	0.000	1013.000
2018-09-30 11:00:00	11.800	79.620	1.606	0.120	0.000	1013.000
2018-09-30 11:15:00	11.810	77.360	1.785	0.170	0.000	1012.000
2018-09-30 11:30:00	12.260	76.850	1.617	0.190	0.000	1012.000
2018-09-30 11:45:00	12.640	78.400	1.776	0.220	0.000	1012.000
2018-09-30 12:00:00	12.570	78.370	1.935	0.210	0.000	1012.000
2018-09-30 12:15:00	12.520	75.550	2.229	0.140	0.000	1012.000
2018-09-30 12:30:00	12.140	75.910	2.453	0.100	0.000	1012.000
2018-09-30 12:45:00	12.330	72.450	2.003	0.140	0.000	1012.000
2018-09-30 13:00:00	12.700	70.150	2.388	0.260	0.000	1012.000
2018-09-30 13:15:00	13.210	66.880	2.364	0.260	0.000	1012.000
2018-09-30 13:30:00	13.090	64.000	2.606	0.120	0.000	1012.000
2018-09-30 13:45:00	12.660	65.760	3.403	0.050	0.000	1012.000
2018-09-30 14:00:00	12.300	64.680	2.656	0.110	0.000	1012.000
2018-09-30 14:15:00	12.510	63.660	2.631	0.140	0.000	1012.000
2018-09-30 14:30:00	12.600	62.510	2.503	0.160	0.000	1012.000
2018-09-30 14:45:00	12.810	61.550	2.296	0.180	0.000	1012.000
2018-09-30 15:00:00	12.830	62.790	2.940	0.170	0.000	1012.000
2018-09-30 15:15:00	12.660	63.130	2.435	0.080	0.000	1012.000
2018-09-30 15:30:00	12.770	61.130	2.199	0.140	0.000	1012.000
2018-09-30 15:45:00	12.730	59.570	2.881	0.100	0.000	1012.000
2018-09-30 16:00:00	12.810	60.090	2.086	0.100	0.000	1012.000
2018-09-30 16:15:00	12.760	59.360	3.113	0.080	0.000	1012.000
2018-09-30 16:30:00	12.880	58.480	2.717	0.160	0.000	1012.000
2018-09-30 16:45:00	12.980	60.470	3.895	0.120	0.000	1012.000
2018-09-30 17:00:00	12.450	62.290	2.434	0.030	0.000	1012.000
2018-09-30 17:15:00	12.330	63.870	2.227	0.070	0.000	1012.000
2018-09-30 17:30:00	12.470	63.380	2.525	0.080	0.000	1012.000
2018-09-30 17:45:00	12.460	62.980	2.042	0.060	0.000	1012.000
2018-09-30 18:00:00	12.310	64.130	2.406	0.050	0.000	1012.000
2018-09-30 18:15:00	11.900	66.450	2.107	0.020	0.000	1013.000
2018-09-30 18:30:00	11.510	67.190	1.845	0.010	0.000	1013.000
2018-09-30 18:45:00	11.160	67.960	1.832	0.010	0.000	1013.000
2018-09-30 19:00:00	11.140	70.430	2.550	0.000	0.000	1013.000
2018-09-30 19:15:00	10.990	72.490	2.546	0.000	0.000	1013.000
2018-09-30 19:30:00	11.000	71.430	2.166	0.000	0.000	1013.000
2018-09-30 19:45:00	11.010	70.780	2.037	0.000	0.000	1013.000
2018-09-30 20:00:00	10.890	72.880	2.284	0.000	0.000	1013.000
2018-09-30 20:15:00	10.500	76.200	1.836	0.000	0.000	1014.000
2018-09-30 20:30:00	10.180	75.070	1.922	0.000	0.000	1014.000
2018-09-30 20:45:00	10.160	75.240	2.156	0.000	0.000	1013.000
2018-09-30 21:00:00	10.010	77.380	2.156	0.000	0.000	1014.000
2018-09-30 21:15:00	9.640	78.260	2.085	0.000	0.000	1014.000
2018-09-30 21:30:00	9.490	79.520	2.001	0.000	0.000	1014.000
2018-09-30 21:45:00	9.220	81.100	1.661	0.000	0.000	1014.000
2018-09-30 22:00:00	8.870	83.900	1.283	0.000	0.000	1014.000
2018-09-30 22:15:00	8.660	85.400	1.545	0.000	0.000	1014.000
2018-09-30 22:30:00	8.590	84.900	1.692	0.000	0.000	1014.000
2018-09-30 22:45:00	8.620	84.700	1.851	0.000	0.000	1014.000
2018-09-30 23:00:00	8.460	84.700	1.650	0.000	0.000	1014.000
2018-09-30 23:15:00	8.300	85.600	1.765	0.000	0.000	1014.000
2018-09-30 23:30:00	8.140	86.000	1.690	0.000	0.000	1015.000
2018-09-30 23:45:00	7.997	86.700	1.572	0.000	0.000	1015.000
2018-10-01 00:00:00	7.864	86.700	1.630	0.000	0.000	1015.000
2018-10-01 00:15:00	7.900	86.300	1.643	0.000	0.000	1015.000
2018-10-01 00:30:00	7.868	86.600	1.569	0.000	0.000	1015.000
2018-10-01 00:45:00	7.901	86.800	1.528	0.000	0.000	1015.000
2018-10-01 01:00:00	7.862	87.100	1.642	0.000	0.000	1015.000
2018-10-01 01:15:00	7.724	87.400	1.553	0.000	0.000	1016.000
2018-10-01 01:30:00	7.616	87.500	1.560	0.000	0.000	1016.000
2018-10-01 01:45:00	7.468	87.800	1.310	0.000	0.000	1016.000
2018-10-01 02:00:00	7.262	88.400	1.357	0.000	0.000	1016.000
2018-10-01 02:15:00	7.117	88.700	1.203	0.000	0.000	1016.000
2018-10-01 02:30:00	6.883	89.100	0.990	0.000	0.000	1016.000
2018-10-01 02:45:00	6.840	88.000	1.012	0.000	0.000	1017.000
2018-10-01 03:00:00	6.817	87.800	1.043	0.000	0.000	1017.000
2018-10-01 03:15:00	6.701	88.100	0.970	0.000	0.000	1017.000
2018-10-01 03:30:00	6.535	88.000	0.930	0.000	0.000	1017.000
2018-10-01 03:45:00	6.577	86.600	0.970	0.000	0.000	1017.000
2018-10-01 04:00:00	6.420	87.100	0.990	0.000	0.000	1017.000
2018-10-01 04:15:00	6.410	86.300	0.930	0.000	0.000	1017.000
2018-10-01 04:30:00	6.399	86.100	1.029	0.000	0.000	1017.000
2018-10-01 04:45:00	6.332	85.500	0.970	0.000	0.000	1017.000
2018-10-01 05:00:00	6.372	85.600	1.090	0.000	0.000	1017.000
2018-10-01 05:15:00	6.136	86.300	1.060	0.000	0.000	1017.000
2018-10-01 05:30:00	6.013	87.200	1.293	0.000	0.000	1018.000
2018-10-01 05:45:00	5.794	87.600	1.284	0.000	0.000	1018.000
2018-10-01 06:00:00	5.748	87.100	1.231	0.000	0.000	1018.000
2018-10-01 06:15:00	5.747	86.700	1.393	0.000	0.000	1018.000
2018-10-01 06:30:00	5.711	86.600	1.127	0.000	0.000	1018.000
2018-10-01 06:45:00	5.550	87.000	1.121	0.000	0.000	1018.000
2018-10-01 07:00:00	5.413	87.200	1.117	0.000	0.000	1019.000
2018-10-01 07:15:00	5.366	86.600	0.970	0.000	0.000	1019.000
2018-10-01 07:30:00	5.414	86.500	0.790	0.010	0.000	1019.000
2018-10-01 07:45:00	5.497	85.700	0.960	0.010	0.000	1019.000
2018-10-01 08:00:00	5.715	85.100	0.900	0.020	0.000	1019.000
2018-10-01 08:15:00	6.083	82.900	1.113	0.020	0.000	1020.000
2018-10-01 08:30:00	6.359	82.000	1.005	0.020	0.000	1020.000
2018-10-01 08:45:00	6.738	79.790	1.294	0.030	0.000	1020.000
2018-10-01 09:00:00	7.209	77.390	1.349	0.040	0.000	1020.000
2018-10-01 09:15:00	7.751	74.560	1.724	0.030	0.000	1020.000
2018-10-01 09:30:00	8.270	72.430	1.540	0.170	0.000	1020.000
2018-10-01 09:45:00	8.680	69.400	1.377	0.050	0.000	1021.000
2018-10-01 10:00:00	9.010	69.270	1.594	0.090	0.000	1021.000
2018-10-01 10:15:00	9.530	66.790	1.153	0.050	0.000	1021.000
2018-10-01 10:30:00	9.780	65.810	1.203	0.120	0.000	1021.000
2018-10-01 10:45:00	10.180	61.150	0.820	0.190	0.000	1021.000
2018-10-01 11:00:00	10.740	61.150	1.325	0.400	0.000	1021.000
2018-10-01 11:15:00	11.150	57.400	1.295	0.420	0.000	1021.000
2018-10-01 11:30:00	11.250	57.030	1.731	0.450	0.000	1021.000
2018-10-01 11:45:00	11.570	56.400	1.879	0.470	0.000	1021.000
2018-10-01 12:00:00	12.110	55.470	1.761	0.530	0.000	1020.000
2018-10-01 12:15:00	12.620	53.630	1.769	0.560	0.000	1020.000
2018-10-01 12:30:00	12.360	54.100	1.593	0.310	0.000	1020.000
2018-10-01 12:45:00	12.400	55.030	1.586	0.310	0.000	1020.000
2018-10-01 13:00:00	12.810	54.870	1.973	0.270	0.000	1020.000
2018-10-01 13:15:00	12.540	55.540	2.179	0.240	0.000	1020.000
2018-10-01 13:30:00	12.660	54.910	2.245	0.320	0.000	1020.000
2018-10-01 13:45:00	13.230	52.300	2.033	0.320	0.000	1020.000
2018-10-01 14:00:00	13.040	50.670	2.618	0.310	0.000	1020.000
2018-10-01 14:15:00	12.640	50.750	2.562	0.230	0.000	1020.000
2018-10-01 14:30:00	12.810	52.380	2.440	0.300	0.000	1020.000
2018-10-01 14:45:00	12.750	53.600	2.163	0.180	0.000	1020.000
2018-10-01 15:00:00	12.740	53.220	2.300	0.270	0.000	1020.000
2018-10-01 15:15:00	13.050	55.370	2.287	0.230	0.000	1019.000
2018-10-01 15:30:00	12.820	56.700	2.207	0.180	0.000	1019.000
2018-10-01 15:45:00	12.790	56.940	2.481	0.180	0.000	1019.000
2018-10-01 16:00:00	13.510	56.100	2.306	0.360	0.000	1019.000
2018-10-01 16:15:00	13.160	60.120	2.372	0.140	0.000	1019.000
2018-10-01 16:30:00	12.960	60.970	2.129	0.120	0.000	1019.000
2018-10-01 16:45:00	12.710	64.190	2.051	0.060	0.000	1019.000
2018-10-01 17:00:00	12.400	65.450	1.759	0.060	0.000	1019.000
2018-10-01 17:15:00	12.340	65.030	2.025	0.060	0.000	1019.000
2018-10-01 17:30:00	12.220	66.040	1.485	0.030	0.000	1018.000
2018-10-01 17:45:00	12.110	66.320	1.414	0.020	0.000	1018.000
2018-10-01 18:00:00	12.060	66.430	1.270	0.020	0.000	1018.000
2018-10-01 18:15:00	12.000	66.940	0.800	0.010	0.000	1018.000
2018-10-01 18:30:00	11.930	67.880	0.970	0.010	0.000	1018.000
2018-10-01 18:45:00	11.880	68.070	1.074	0.000	0.000	1018.000
2018-10-01 19:00:00	11.810	70.610	0.570	0.000	0.000	1018.000
2018-10-01 19:15:00	11.610	71.560	0.340	0.000	0.000	1018.000
2018-10-01 19:30:00	11.490	71.750	0.320	0.000	0.000	1017.000
2018-10-01 19:45:00	11.350	74.270	0.300	0.000	0.000	1017.000
2018-10-01 20:00:00	11.410	72.460	0.660	0.000	0.000	1017.000
2018-10-01 20:15:00	11.840	65.140	1.682	0.000	0.000	1017.000
2018-10-01 20:30:00	11.920	63.690	1.963	0.000	0.000	1017.000
2018-10-01 20:45:00	11.670	64.260	1.916	0.000	0.000	1017.000
2018-10-01 21:00:00	11.370	65.940	1.818	0.000	0.000	1017.000
2018-10-01 21:15:00	11.130	67.600	1.491	0.000	0.000	1017.000
2018-10-01 21:30:00	10.940	66.800	1.133	0.000	0.000	1016.000
2018-10-01 21:45:00	10.900	67.520	1.285	0.000	0.000	1016.000
2018-10-01 22:00:00	10.740	71.020	1.274	0.000	0.000	1016.000
2018-10-01 22:15:00	10.410	76.470	1.163	0.000	0.000	1016.000
2018-10-01 22:30:00	10.080	76.630	1.047	0.000	0.000	1016.000
2018-10-01 22:45:00	9.870	78.490	0.830	0.000	0.200	1016.000
2018-10-01 23:00:00	9.830	79.710	0.650	0.000	0.000	1015.000
2018-10-01 23:15:00	9.960	76.200	1.138	0.000	0.000	1015.000
2018-10-01 23:30:00	10.150	75.350	0.800	0.000	0.000	1015.000
2018-10-01 23:45:00	10.250	76.250	1.045	0.000	0.000	1015.000
2018-10-02 00:00:00	10.290	75.970	1.351	0.000	0.000	1014.000
2018-10-02 00:15:00	10.400	77.350	1.325	0.000	0.000	1014.000
2018-10-02 00:30:00	10.330	78.880	1.673	0.000	0.000	1013.000
2018-10-02 00:45:00	10.400	79.090	1.324	0.000	0.000	1013.000
2018-10-02 01:00:00	10.260	79.800	1.044	0.000	0.000	1013.000
2018-10-02 01:15:00	10.040	81.100	1.055	0.000	0.000	1013.000
2018-10-02 01:30:00	10.010	81.600	1.334	0.000	0.000	1012.000
2018-10-02 01:45:00	9.850	82.700	1.176	0.000	0.000	1012.000
2018-10-02 02:00:00	9.810	83.400	0.990	0.000	0.000	1012.000
2018-10-02 02:15:00	10.040	83.000	0.810	0.000	0.000	1012.000
2018-10-02 02:30:00	10.390	82.300	1.073	0.000	0.000	1011.000
2018-10-02 02:45:00	10.690	81.700	1.288	0.000	0.000	1011.000
2018-10-02 03:00:00	11.000	80.900	1.562	0.000	0.000	1011.000
2018-10-02 03:15:00	11.160	81.500	1.357	0.000	0.000	1011.000
2018-10-02 03:30:00	11.240	82.700	1.429	0.000	0.000	1011.000
2018-10-02 03:45:00	11.390	83.700	1.125	0.000	0.000	1011.000
2018-10-02 04:00:00	11.480	83.900	1.177	0.000	0.000	1011.000
2018-10-02 04:15:00	11.590	83.800	1.215	0.000	0.000	1010.000
2018-10-02 04:30:00	11.740	82.700	1.302	0.000	0.000	1010.000
2018-10-02 04:45:00	11.910	82.500	1.254	0.000	0.000	1010.000
2018-10-02 05:00:00	12.220	82.900	1.639	0.000	0.000	1010.000
2018-10-02 05:15:00	12.570	83.800	1.693	0.000	0.000	1010.000
2018-10-02 05:30:00	13.320	83.900	2.351	0.000	0.000	1010.000
2018-10-02 05:45:00	14.010	84.500	2.705	0.000	0.000	1010.000
2018-10-02 06:00:00	14.310	85.000	2.660	0.000	0.000	1010.000
2018-10-02 06:15:00	14.340	86.600	2.829	0.000	0.000	1010.000
2018-10-02 06:30:00	14.340	86.600	3.207	0.000	0.000	1010.000
2018-10-02 06:45:00	14.480	85.900	2.978	0.000	0.000	1010.000
2018-10-02 07:00:00	14.560	85.900	3.292	0.000	0.000	1010.000
2018-10-02 07:15:00	14.780	84.600	3.569	0.000	0.000	1010.000
2018-10-02 07:30:00	14.930	84.100	3.865	0.000	0.000	1010.000
2018-10-02 07:45:00	14.930	83.200	3.465	0.010	0.000	1010.000
2018-10-02 08:00:00	14.940	82.100	3.300	0.010	0.000	1010.000
2018-10-02 08:15:00	14.990	81.800	3.233	0.010	0.000	1011.000
2018-10-02 08:30:00	15.050	81.800	3.390	0.030	0.000	1011.000
2018-10-02 08:45:00	15.100	82.000	3.881	0.030	0.000	1011.000
2018-10-02 09:00:00	15.130	82.000	3.284	0.030	0.000	1011.000
2018-10-02 09:15:00	15.250	80.800	3.028	0.040	0.000	1011.000
2018-10-02 09:30:00	15.280	78.170	3.548	0.070	0.000	1011.000
2018-10-02 09:45:00	15.310	77.840	3.644	0.090	0.000	1011.000
2018-10-02 10:00:00	15.430	76.800	3.277	0.140	0.000	1011.000
2018-10-02 10:15:00	15.590	75.980	3.319	0.140	0.000	1011.000
2018-10-02 10:30:00	15.460	76.700	3.871	0.110	0.000	1012.000
2018-10-02 10:45:00	15.370	78.960	3.412	0.130	0.000	1012.000
2018-10-02 11:00:00	15.410	78.630	3.591	0.210	0.000	1012.000
2018-10-02 11:15:00	15.750	74.960	3.918	0.170	0.000	1012.000
2018-10-02 11:30:00	15.970	74.570	3.730	0.180	0.000	1012.000
2018-10-02 11:45:00	15.890	77.470	2.931	0.160	0.000	1012.000
2018-10-02 12:00:00	15.660	77.340	3.026	0.130	0.000	1012.000
2018-10-02 12:15:00	16.020	73.430	3.067	0.190	0.000	1012.000
2018-10-02 12:30:00	16.160	76.110	2.787	0.220	0.000	1012.000
2018-10-02 12:45:00	15.790	78.600	2.924	0.120	0.000	1012.000
2018-10-02 13:00:00	15.700	78.030	3.306	0.150	0.000	1012.000
2018-10-02 13:15:00	15.950	77.180	2.977	0.180	0.000	1012.000
2018-10-02 13:30:00	16.140	75.780	3.192	0.220	0.000	1012.000
2018-10-02 13:45:00	16.150	74.330	3.168	0.100	0.000	1012.000
2018-10-02 14:00:00	16.180	73.530	4.121	0.200	0.000	1012.000
2018-10-02 14:15:00	16.060	76.090	4.066	0.180	0.000	1012.000
2018-10-02 14:30:00	16.040	76.810	3.302	0.190	0.000	1012.000
2018-10-02 14:45:00	15.560	77.680	3.949	0.090	0.000	1012.000
2018-10-02 15:00:00	15.480	76.850	3.511	0.190	0.000	1012.000
2018-10-02 15:15:00	15.690	76.500	3.858	0.190	0.000	1012.000
2018-10-02 15:30:00	15.660	77.200	3.628	0.130	0.000	1012.000
2018-10-02 15:45:00	15.310	83.100	3.978	0.080	0.000	1012.000
2018-10-02 16:00:00	14.700	82.500	4.233	0.060	0.000	1013.000
2018-10-02 16:15:00	14.930	79.000	3.696	0.080	0.000	1013.000
2018-10-02 16:30:00	15.130	80.200	4.124	0.090	0.000	1013.000
2018-10-02 16:45:00	14.900	81.300	3.962	0.080	0.000	1013.000
2018-10-02 17:00:00	15.000	79.340	3.885	0.090	0.000	1013.000
2018-10-02 17:15:00	15.100	80.200	3.880	0.080	0.000	1013.000
2018-10-02 17:30:00	14.750	82.800	3.896	0.070	0.000	1013.000
2018-10-02 17:45:00	14.630	83.300	3.452	0.070	0.000	1013.000
2018-10-02 18:00:00	14.670	82.600	3.397	0.050	0.000	1013.000
2018-10-02 18:15:00	14.470	83.800	3.840	0.040	0.000	1013.000
2018-10-02 18:30:00	14.170	85.500	3.379	0.020	0.000	1014.000
2018-10-02 18:45:00	13.900	86.500	2.912	0.010	0.000	1014.000
2018-10-02 19:00:00	13.640	88.600	2.372	0.000	0.000	1014.000
2018-10-02 19:15:00	13.480	88.600	2.177	0.000	0.000	1014.000
2018-10-02 19:30:00	13.640	86.700	2.865	0.000	0.000	1014.000
2018-10-02 19:45:00	13.640	85.400	2.915	0.000	0.000	1014.000
2018-10-02 20:00:00	13.540	84.500	2.759	0.000	0.000	1014.000
2018-10-02 20:15:00	13.560	82.900	2.404	0.000	0.000	1015.000
2018-10-02 20:30:00	13.630	83.000	2.442	0.000	0.000	1015.000
2018-10-02 20:45:00	13.420	85.500	2.729	0.000	0.000	1015.000
2018-10-02 21:00:00	13.220	84.500	2.485	0.000	0.000	1015.000
2018-10-02 21:15:00	13.270	81.800	2.541	0.000	0.000	1015.000
2018-10-02 21:30:00	13.240	80.300	2.513	0.000	0.000	1015.000
2018-10-02 21:45:00	13.190	80.300	2.521	0.000	0.000	1015.000
2018-10-02 22:00:00	13.170	79.880	3.021	0.000	0.000	1015.000
2018-10-02 22:15:00	13.160	80.500	2.638	0.000	0.000	1016.000
